home_zip,median_income,ec,ec_pred_from_income,ec_residual
13697,46852,0.78205001,0.7507266770260133,0.031323332973986706
13730,62730,0.79492998,0.8374317663646915,-0.042501786364691485
13732,81765,0.95973003,0.9413763044401253,0.01835372555987469
13733,53625,0.81787002,0.787712038538223,0.03015798146177695
13734,70479,0.78131002,0.8797467769003645,-0.09843675690036446
13736,63050,0.79227,0.8391791922740237,-0.04690919227402368
13743,54250,0.80861002,0.7911249797673876,0.017485040232612437
13746,53525,0.90046,0.7871659679415568,0.11329403205844324
13748,59107,0.78261,0.8176476286474708,-0.03503762864747073
13753,61875,0.91878998,0.8327628627631944,0.08602711723680556
13754,47159,0.75537002,0.7524031137577789,0.002966906242221068
13760,58202,0.84838003,0.8127056897476406,0.03567434025235938
13778,60139,0.89541,0.8232830772050671,0.07212692279493294
13783,43702,0.80431998,0.7335254532310242,0.0707945267689758
13787,59504,0.76292998,0.819815528916236,-0.056885548916235984
13790,49959,0.78921998,0.7676930904644359,0.021526889535564142
13795,49393,0.81883001,0.7646023308873044,0.05422767911269555
13797,57027,0.74188,0.8062893602368113,-0.06440936023681132
13803,63500,0.81209999,0.8416365099590222,-0.02953651995902218
13808,50917,0.84865999,0.7729244467804992,0.07573554321950082
13809,50139,0.75714999,0.7686760175384353,-0.011526027538435235
13811,69519,0.84406,0.8745044991723678,-0.0304444991723678
13812,67361,0.82159001,0.8627202956963087,-0.04113028569630872
13815,54018,0.75580001,0.7898580959831217,-0.034058085983121766
13820,59604,0.87572998,0.8203615995129023,0.05536838048709769
13825,54139,0.81836998,0.790518841405088,0.02785113859491206
13827,63392,0.86070001,0.8410467537146225,0.019653256285377507
13830,53554,0.80725998,0.78732432841459,0.019935651585409997
13833,53529,0.82453001,0.7871878107654234,0.0373421992345766
13838,44727,0.74959999,0.7391226768468541,0.010477313153145928
13843,64931,0.7719,0.8494507801973171,-0.07755078019731709
13849,51493,0.81844002,0.7760698134172972,0.04237020658270285
13850,70760,1.02825,0.8812812352769969,0.14696876472300324
13856,45262,0.80409998,0.7420441545390188,0.06205582546098121
13862,51972,0.82335001,0.7786854915753288,0.04466451842467112
13865,58813,0.81909001,0.8160421810932716,0.0030478289067283892
13901,45070,0.76363999,0.7409956989934194,0.022644291006580608
13903,53804,0.77673,0.7886895049062559,-0.011959504906255858
13904,52678,0.71024001,0.782540749987793,-0.07230073998779296
13905,46999,0.76788998,0.7515294008031128,0.01636057919688716
14001,67832,1.07402,0.865292288206607,0.208727711793393
14004,75568,1.1118799,0.9075363095647135,0.20434359043528638
14005,84297,0.98404998,0.9552028119477165,0.02884716805228349
14006,56949,0.96573001,0.8058634251714115,0.1598665848285885
14009,56160,0.94125998,0.8015549281637142,0.1397050518362858
14011,70233,1.0040801,0.8784034432325654,0.12567665676743456
14012,60250,0.80726999,0.8238892155673667,-0.016619225567366724
14020,54581,0.84227997,0.7929324734423531,0.04934749655764692
14025,93200,1.11852,1.0038194771689188,0.11470052283108112
14030,76406,0.94787002,0.9121123811647772,0.03575763883522276
14031,81339,1.14082,0.9390500436983267,0.20176995630167327
14032,134256,1.2483,1.2280142213362428,0.020285778663757137
14033,73750,1.17933,0.8976087461173198,0.2817212538826802
14034,70296,0.90652001,0.8787474677084651,0.02777254229153492
14036,79268,1.03433,0.9277409216413672,0.10658907835863274
14040,70865,1.05659,0.8818546094034965,0.17473539059650345
14042,49483,0.82791001,0.7650937944243041,0.06281621557569583
14043,65289,0.97618002,0.8514057129333825,0.12477430706661752
14047,66882,1.03785,0.8601046175382769,0.177745382461723
14048,39604,0.54873002,0.7111474801796385,-0.16241746017963843
14051,108065,1.12033,1.0849928713633672,0.03533712863663285
14052,96802,1.20976,1.0234889400608396,0.18627105993916038
14057,80319,1.10906,0.9334801236123302,0.1755798763876697
14058,72857,0.90700001,0.8927323356890895,0.014267674310910472
14059,70596,1.19282,0.8803856794984641,0.31243432050153586
14062,59375,0.82722998,0.8191110978465365,0.008118882153463569
14063,64157,0.80603999,0.8452241937791198,-0.0391842037791198
14067,63701,0.92557001,0.8427341118583214,0.08283589814167869
14068,105698,0.97974998,1.0720673803402754,-0.09231740034027536
14070,51988,0.81053001,0.7787728628707955,0.03175714712920452
14072,97128,0.95665002,1.0252691302059718,-0.06861911020597178
14075,69876,1.08456,0.8764539712024666,0.20810602879753337
14080,64511,1.05639,0.8471572836913186,0.20923271630868134
14081,41719,0.74809003,0.7226968732991311,0.025393156700868835
14085,99728,1.1947,1.039466965719296,0.155233034280704
14086,88615,1.14727,0.9787821403117681,0.16848785968823188
14092,64370,0.74307001,0.846387324150019,-0.1033173141500191
14094,65812,0.84889001,0.8542616621539474,-0.005371652153947415
14098,58955,0.81088001,0.8168176013405379,-0.005937591340537951
14103,54387,0.74905998,0.7918730964848204,-0.042813116484820446
14105,73125,0.87949997,0.8941958048881553,-0.01469583488815529
14108,61159,0.92216998,0.8288529972910637,0.09331698270893629
14111,68519,0.96360999,0.8690437932057047,0.09456619679429534
14120,70248,0.96754003,0.8784853538220654,0.08905467617793461
14125,60536,0.91478997,0.8254509774738323,0.08933899252616762
14127,94558,1.1729,1.0112351158716475,0.16166488412835256
14131,84085,0.76270998,0.9540451422827838,-0.1913351622827838
14132,79725,0.7985,0.9302364642681324,-0.13173646426813246
14136,62500,0.83384001,0.8361758039923589,-0.0023357939923589477
14141,59439,0.99844998,0.819460583028403,0.178989396971597
14145,85714,1.1096801,0.9629406323024783,0.14673946769752177
14150,62852,0.85794002,0.8380979724926243,0.019842047507375726
14171,67604,0.95920002,0.8640472472462079,0.09515277275379219
14172,56625,0.84311998,0.8040941564382127,0.0390258235617873
14174,77601,0.78043997,0.9186379247949398,-0.1381979547949398
14201,31942,0.73515999,0.6693075510630652,0.06585243893693482
14202,50526,0.86834002,0.7707893107475339,0.09755070925246612
14203,42067,0.85069001,0.72459719897553,0.12609281102447
14204,24518,0.47036999,0.6287672699665576,-0.1583972799665576
14206,41741,0.61805999,0.7228170088303978,-0.10475701883039779
14207,32186,0.50361001,0.6706399633189309,-0.1670299533189309
14208,41084,0.42186001,0.7192293250103,-0.2973693150103
14209,43891,0.85181999,0.7345575266587236,0.11726246334127632
14210,41678,0.67197001,0.7224729843544979,-0.05050297435449791
14211,30003,0.36274001,0.6587192421937053,-0.29597923219370526
14212,31376,0.47523001,0.6662167914859338,-0.19098678148593384
14213,43650,0.69985002,0.7332414965207578,-0.0333914765207578
14214,52144,0.73807001,0.7796247330015948,-0.041554723001594795
14215,37974,0.39965999,0.7022465294539775,-0.30258653945397745
14216,62243,0.88397998,0.8347724025589265,0.04920757744107351
14217,61885,0.92369998,0.832817469822861,0.090882510177139
14218,45236,0.70354003,0.7419021761838855,-0.03836214618388556
14219,66763,0.92286998,0.8594547935282442,0.06341518647175581
14220,62643,0.7985,0.8369566849455917,-0.038456684945591735
14221,89001,1.04058,0.9808899728149001,0.05969002718509997
14222,69739,1.09949,0.8757058544850338,0.22378414551496628
14223,72939,0.91992003,0.8931801135783559,0.026739916421644083
14224,71537,0.99184,0.8855242038130942,0.1063157961869059
14225,56632,0.73089999,0.8041323813799793,-0.07323239137997928
14226,75690,0.90858001,0.9082025156926463,0.0003774943073536763
14227,61510,0.82594001,0.8307697050853624,-0.004829695085362462
14228,63670,0.92140001,0.8425648299733548,0.07883518002664525
14411,46929,0.75182003,0.7511471513854464,0.0006728786145535626
14414,62589,1.0004801,0.836661806823392,0.16381829317660812
14416,73516,1.01917,0.8963309409211206,0.12283905907887926
14420,61554,0.92758,0.8310099761478955,0.09657002385210445
14422,73966,0.96433002,0.8987882586061191,0.0655417613938809
14423,67614,1.0161099,0.8641018543058745,0.15200804569412552
14424,69879,0.95648998,0.8764703533203666,0.08001962667963336
14425,73750,0.94628,0.8976087461173198,0.04867125388268023
14427,59145,0.88402998,0.8178551354742039,0.06617484452579614
14428,78322,0.97240001,0.9225750937969039,0.04982491620309604
14432,71589,0.88729,0.8858081605233606,0.0014818394766393794
14433,54859,0.71627998,0.7944505497010854,-0.07817056970108538
14435,73125,0.94910002,0.8941958048881553,0.054904215111844734
14437,60044,0.80273998,0.822764310138234,-0.020024330138234014
14445,61380,0.97294998,0.8300598133096961,0.14289016669030385
14450,97268,1.12342,1.0260336290413048,0.09738637095869529
14454,53288,0.94852,0.7858717806274576,0.16264821937254248
14456,62789,0.72828001,0.8377539480167246,-0.10947393801672467
14464,61422,0.91145998,0.830289162960296,0.08117081703970397
14466,92590,1.00451,1.0004884465292543,0.004021553470745731
14467,77944,0.90809,0.9205109469415051,-0.012420946941505195
14468,83543,1.02749,0.9510854396488524,0.07640456035114762
14469,64500,1.02337,0.8470972159256853,0.17627278407431457
14470,60313,0.93557,0.8242332400432666,0.11133675995673342
14471,65682,1.0329,0.8535517703782811,0.1793482296217188
14472,112958,1.17853,1.1117121056582502,0.0668178943417499
14476,79196,1.02268,0.9273477508117676,0.09533224918823247
14481,70250,0.93497002,0.8784962752339986,0.05647374476600131
14482,67159,0.93927997,0.8616172330910428,0.0776627369089572
14485,64229,1.11203,0.8456173646087195,0.2664126353912806
14487,81875,1.07239,0.9419769820964583,0.13041301790354165
14489,57925,0.69595999,0.8111930741948747,-0.11523308419487477
14502,79578,1.02519,0.9294337404910329,0.09575625950896716
14504,56833,0.88221002,0.8052299832792786,0.0769800367207214
14505,65172,0.94284999,0.850766810335283,0.09208317966471702
14510,56753,0.73729002,0.8047931268019455,-0.06750310680194549
14512,61723,0.94599998,0.8319328354562616,0.11406714454373834
14513,54072,0.76117998,0.7901529741053215,-0.028972994105321503
14517,55302,0.77042001,0.7968696424443173,-0.026449632444317306
14519,80125,1.01369,0.9324207466547976,0.08126925334520241
14521,55801,0.84983999,0.7995945347216822,0.05024545527831781
14522,66943,0.94194001,0.8604377206022434,0.08150228939775661
14525,73730,0.92281997,0.8974995319979866,0.025320438002013446
14526,92273,1.12743,0.9987574027378221,0.12867259726217783
14527,55109,0.82861,0.7958157261927512,0.03279427380724875
14530,56142,0.86688,0.8014566354563144,0.06542336454368558
14532,77105,0.88933998,0.9159294146354748,-0.026589434635474807
14533,64896,0.95389003,0.8492596554884839,0.10463037451151613
14534,124152,1.2273901,1.172839248249078,0.054550851750922114
14541,72463,0.8373,0.8905808175382243,-0.05328081753822422
14543,105575,1.13204,1.0713957135063759,0.06064428649362408
14544,59615,0.96104002,0.8204216672785356,0.1406183527214644
14546,75641,0.96621001,0.90793494110028,0.058275068899720006
14548,68399,0.88397002,0.8683885084897051,0.015581511510294965
14550,54107,0.83183002,0.7903440988141548,0.041485921185845154
14551,54782,0.71139002,0.7940300753416525,-0.08264005534165253
14559,87077,1.0445499,0.9703835745350402,0.07416632546495983
14560,63730,0.87541002,0.8428924723313547,0.03251754766864534
14561,81065,0.92993999,0.9375538102634611,-0.007613820263461024
14564,101125,1.1395299,1.0470955719547246,0.09243432804527552
14568,91726,1.07851,0.9957703965740574,0.08273960342594266
14569,55059,0.87588,0.7955426908944181,0.0803373091055819
14572,55565,0.80166,0.7983058081135497,0.003354191886450364
14580,85473,1.04819,0.9616246021645124,0.08656539783548756
14586,100542,0.87156999,1.04391198037616,-0.17234199037616005
14589,70098,0.90289998,0.8776662479270658,0.025233732072934223
14590,56225,0.67903,0.8019098740515473,-0.12287987405154732
14591,62955,0.96452999,0.8386604252071906,0.1258695647928093
14604,42574,0.83029002,0.7273657769006282,0.10292424309937176
14605,22523,0.35345,0.6178731615630646,-0.2644231615630646
14606,52264,0.57236999,0.7802800177175945,-0.20791002771759448
14607,53054,0.87849998,0.7845939754312584,0.09390600456874154
14608,28901,0.43694001,0.6527015442184424,-0.2157615342184424
14609,53422,0.58673,0.7866035152269905,-0.19987351522699048
14610,74013,1.0240901,0.8990449117865522,0.1250451882134478
14611,28806,0.39497,0.6521827771516093,-0.25721277715160934
14612,68421,0.84324998,0.8685086440209717,-0.025258664020971766
14613,32308,0.38093001,0.6713061694468638,-0.29037615944686385
14614,50333,0.89296001,0.769735394495968,0.12322461550403208
14615,47477,0.54148,0.7541396182551778,-0.21265961825517787
14616,57819,0.75678998,0.8106142393624085,-0.05382425936240853
14617,76365,0.92022002,0.911888492220144,0.008331527779856018
14618,108665,1.05691,1.088269294943365,-0.03135929494336498
14619,55732,0.47329,0.7992177460099825,-0.32592774600998253
14620,54363,0.91262001,0.7917420395416206,0.12087797045837945
14621,30296,0.36361,0.6603192290419375,-0.29670922904193753
14622,65850,0.86259001,0.8544691689806806,0.008120841019319425
14623,56533,0.92344999,0.8035917714892797,0.11985821851072032
14624,80325,0.88560998,0.9335128878481302,-0.04790290784813023
14625,91282,1.11409,0.9933458431248589,0.12074415687514117
14626,75188,0.82919002,0.9054612412973815,-0.07627122129738151
14701,44462,0.61337,0.7376755897656883,-0.12430558976568828
14706,63301,0.83960998,0.8405498294716561,-0.0009398494716561512
14710,59135,0.81924999,0.8178005284145373,0.0014494615854626636
14712,65179,0.91693002,0.8508050352770495,0.06612498472295048
14715,45110,0.74229002,0.741214127232086,0.0010758927679139774
14719,57208,0.82306999,0.8072777480167773,0.01579224198322271
14724,61875,0.86570001,0.8327628627631944,0.03293714723680552
14727,56741,0.74717999,0.8047275983303456,-0.05754760833034556
14731,62024,0.95703,0.8335765079522273,0.12345349204777278
14733,49286,0.74031001,0.7640180353488715,-0.02370802534887151
14735,59625,0.79844999,0.8204762743382022,-0.022026284338202196
14737,51227,0.78412998,0.7746172656301648,0.009512714369835251
14738,53724,0.83822,0.7882526484289227,0.049967351571077234
14750,63580,0.85591,0.8420733664363551,0.01383663356364484
14755,54200,0.80245,0.7908519444690545,0.011598055530945506
14757,57316,0.84170002,0.8078675042611769,0.033832515738823066
14760,48948,0.72696,0.7621723167321394,-0.035212316732139315
14770,53992,0.82287002,0.7897161176279885,0.033153902372011435
14772,59653,0.79716998,0.8206291741052688,-0.023459194105268866
14779,38059,0.61958998,0.7027106894611439,-0.08312070946114392
14781,49605,0.82148999,0.7657600005522371,0.05572998944776286
14782,53730,0.727,0.7882854126647227,-0.06128541266472276
14787,41035,0.78922999,0.7189617504179335,0.07026823958206652
14801,56944,0.69408,0.8058361216415783,-0.11175612164157822
14802,46111,1.13783,0.7466802939047159,0.391149706095284
14806,59107,0.83923,0.8176476286474708,0.021582371352529273
14807,54899,0.88181001,0.794668977939752,0.08714103206024804
14809,53697,0.78491002,0.7881052093678229,-0.003195189367822926
14810,42302,0.69295001,0.7258804648776958,-0.03293045487769575
14812,58000,0.73048002,0.8116026271423746,-0.08112260714237463
14813,50000,0.76947999,0.767916979409069,0.0015630105909310021
14814,101658,1.0598,1.0500061282349562,0.009793871765043871
14817,80259,1.03016,0.9331524812543306,0.09700751874566937
14818,78177,0.95709997,0.9217832914317378,0.03531667856826226
14821,63190,0.74172002,0.8399436911093565,-0.09822367110935648
14823,56611,0.75505,0.8040177065546794,-0.04896770655467941
14826,56683,0.85218,0.8044108773842791,0.04776912261572097
14830,66366,0.82966,0.8572868932594788,-0.02762689325947887
14837,58896,0.75880003,0.8164954196885048,-0.05769538968850485
14838,61587,0.79394001,0.8311901794447953,-0.03725016944479531
14840,66136,0.88025999,0.8560309308871463,0.024229059112853668
14843,53247,0.77313,0.7856478916828245,-0.012517891682824467
14845,67026,0.89841002,0.8608909591974765,0.03751906080252354
14847,64779,0.85461003,0.8486207528903843,0.0059892771096157205
14850,58846,1.12059,0.8162223843901717,0.3043676156098283
14865,40417,0.73699999,0.7155870341305357,0.021412955869464345
14867,63161,0.79861999,0.8397853306363232,-0.04116534063632327
14870,83929,0.80523002,0.9531932721519845,-0.14796325215198447
14871,62306,0.89805001,0.8351164270348262,0.0629335829651737
14873,50197,0.85475999,0.7689927384845017,0.08576725151549836
14879,61250,0.71105999,0.8293499215340299,-0.11828993153402989
14882,89519,0.95842999,0.9837186185056317,-0.02528862850563174
14883,62183,0.8409,0.8344447602009266,0.0064552397990733645
14886,67895,1.0547301,0.8656363126825068,0.18909378731749316
14889,60625,0.83315003,0.8259369803048655,0.007213049695134477
14891,52663,0.8369,0.7824588393982931,0.054441160601706895
14892,50038,0.78893,0.7681244862358023,0.020805513764197703
14895,54385,0.74478,0.7918621750728871,-0.047082175072887145
14901,35417,0.60266,0.6882835042972197,-0.08562350429721977
14903,61418,0.82055002,0.8302673201364293,-0.009717300136429352
14904,49963,0.64841998,0.7677149332883024,-0.11929495328830242
14905,74386,0.79113001,0.9010817551121175,-0.10995174511211747
15001,61815,0.82928002,0.8324352204051946,-0.0031552004051945692
15003,52603,0.81099999,0.7821311970402933,0.02886879295970668
15005,72447,0.98676002,0.8904934462427576,0.09626657375724235
15009,73191,1.0268,0.8945562114819551,0.13224378851804486
15010,63856,0.84696001,0.8435805212831542,0.003379488716845791
15012,62718,0.93102998,0.8373662378930915,0.09366374210690853
15014,43479,0.81155002,0.7323077158004584,0.07924230419954159
15017,79129,1.1357501,0.9269818835120012,0.20876821648799893
15019,45481,0.97667003,0.7432400491457181,0.2334299808542819
15021,67703,0.95104003,0.8645878571369074,0.08645217286309259
15022,52905,0.76029998,0.7837803302422256,-0.02348035024222561
15024,77768,1.0655299,0.9195498626913725,0.14598003730862752
15025,66221,0.76282001,0.8564950908943126,-0.09367508089431265
15026,89085,1.09083,0.9813486721160998,0.10948132788390019
15027,57043,0.96442002,0.8063767315322778,0.1580432884677222
15033,39571,0.74327999,0.7109672768827386,0.03231271311726136
15035,53702,0.73306,0.7881325128976562,-0.055072512897656134
15037,68201,0.97013998,0.8673072887083058,0.10283269129169426
15042,66067,0.95326,0.8556541421754464,0.09760585782455355
15043,71250,0.87731999,0.8839569812006618,-0.006636991200661746
15044,120955,1.23288,1.1553813712736558,0.07749862872634417
15045,43458,0.65733999,0.7321930409751585,-0.07485305097515849
15046,76680,1.07881,0.9136086145996429,0.16520138540035711
15050,71047,1.05014,0.8828484578894291,0.16729154211057096
15052,58594,0.91275001,0.8148462864865724,0.09790372351342758
15057,98523,1.0955499,1.032886815029467,0.06266308497053297
15059,66111,0.76038003,0.8558944132379798,-0.09551438323797978
15061,67031,0.84745002,0.8609182627273098,-0.013468242727309732
15062,45298,0.75103003,0.7422407399538187,0.008789290046181342
15063,64020,0.91649997,0.844476077061687,0.07202389293831302
15065,58759,0.88849998,0.8157473029710719,0.07275267702892807
15066,49263,0.83262998,0.7638924391116383,0.0687375408883617
15067,49397,0.80839998,0.7646241737111712,0.04377580628882882
15068,55690,0.80983001,0.7989883963593826,0.01084161364061742
15071,86250,1.11146,0.9658675707006097,0.1455924292993902
15074,47345,0.83595997,0.7534188050675783,0.0825411649324217
15084,50500,0.86071998,0.7706473323924006,0.09007264760759948
15085,70664,1.04603,0.8807570075041973,0.16527299249580274
15089,54033,0.88322002,0.7899400065726216,0.09328001342737835
15090,132955,1.29809,1.220909842873614,0.07718015712638593
15101,90743,1.2293299,0.9904025226088273,0.23892737739117265
15102,95479,1.14939,1.0162644260669442,0.13312557393305569
15104,32924,0.52117002,0.6746699643223284,-0.15349994432232839
15106,62658,1.00437,0.8370385955350916,0.16733140446490835
15108,83882,1.01773,0.9529366189715512,0.06479338102844878
15110,37478,0.47431999,0.6995380192945125,-0.2252180292945125
15112,42583,0.59729999,0.7274149232543281,-0.1301149332543281
15116,83014,1.18541,0.9481967261924875,0.23721327380751256
15120,46139,0.76122999,0.7468331936717825,0.014396796328217554
15122,57705,0.82370001,0.8099917188822089,0.01370829111779115
15126,84390,1.05295,0.9557106576026162,0.09723934239738385
15129,82002,1.0593801,0.9426704917542245,0.11670960824577559
15131,56449,0.92411,0.8031330721880799,0.12097692781192004
15132,32782,0.53723001,0.6738945440750622,-0.13666453407506218
15133,59541,0.83771002,0.8200175750370025,0.0176924449629976
15135,75871,0.90976,0.9091909034726124,0.0005690965273875692
15136,56607,0.67022997,0.8039958637308127,-0.1337658937308127
15137,43904,0.71367002,0.7346285158362902,-0.02095849583629017
15139,73281,1.13126,0.8950476750189548,0.23621232498104516
15140,34331,0.63919002,0.6823531776174235,-0.04316315761742351
15143,113750,1.18604,1.1160369847838474,0.0700030152161526
15144,67391,1.0100501,0.8628841168753085,0.14716598312469142
15145,40315,0.6832,0.715030042121936,-0.031830042121935964
15146,74987,0.91790998,0.9043636393980822,0.013546340601917839
15147,55253,0.83278,0.7966020678519508,0.03617793214804921
15148,34966,0.60430002,0.6858207259062546,-0.0815207059062546
15201,74983,1.11125,0.9043417965742155,0.20690820342578453
15202,57551,0.98088998,0.8091507701633428,0.17173920983665725
15203,56435,1.0706,0.8030566223045467,0.26754337769545333
15204,47395,0.61495,0.7536918403659114,-0.13874184036591142
15205,66594,0.90768999,0.8585319342198781,0.04915805578012189
15206,54803,0.87145001,0.7941447501669523,0.0773052598330477
15207,47709,0.74135,0.7554065020394436,-0.014056502039443641
15208,48833,0.54171002,0.7615443355459731,-0.2198343155459731
15209,67267,1.04181,0.8622069893354423,0.17960301066455764
15210,41065,0.63433999,0.7191255715969335,-0.0847855815969335
15211,66705,1.003,0.8591380725821776,0.14386192741782233
15212,53882,0.72868001,0.7891154399716556,-0.06043542997165552
15213,26994,1.02197,0.6422879779400157,0.37968202205998436
15214,53721,0.69717997,0.7882362663110227,-0.09105629631102274
15215,81004,1.00156,0.9372207071994946,0.06433929280050543
15216,66770,1.00765,0.8594930184700107,0.14815698152998924
15217,79279,1.26029,0.9278009894070005,0.3324890105929994
15218,60384,0.77349001,0.8246209501668996,-0.051130940166899674
15219,28191,0.69538999,0.6488244429821115,0.04656554701788851
15220,75363,1.01106,0.9064168648415476,0.10464313515845247
15221,47025,0.65407002,0.7516713791582461,-0.09760135915824608
15222,109426,1.0389,1.0924248921839959,-0.05352489218399592
15223,55330,0.99504,0.7970225422113839,0.19801745778861612
15224,57406,0.96827,0.8083589677981766,0.15991103220182334
15226,67629,0.92642999,0.8641837648953744,0.06224622510462563
15227,64827,0.85323,0.8488828667767842,0.004347133223215893
15228,116278,1.17021,1.129841649467572,0.04036835053242793
15229,72030,1.04127,0.8882163318546591,0.15305366814534083
15232,61938,1.30257,0.8331068872390942,0.4694631127609058
15233,53497,0.75046998,0.7870130681744902,-0.03654308817449026
15234,69139,1.04878,0.8724294309050358,0.17635056909496427
15235,57535,0.74927998,0.8090633988678761,-0.05978341886787619
15236,72395,0.90591002,0.8902094895324912,0.015700530467508744
15237,92436,1.20272,0.9996474978103882,0.20307250218961181
15238,118465,1.0930001,1.1417842134166643,-0.04878411341666422
15239,86281,1.07997,0.9660368525855763,0.11393314741442384
15241,131809,1.29049,1.214651873835818,0.07583812616418184
15243,98260,1.18541,1.0314506493602347,0.1539593506397654
15301,62902,0.82391,0.8383710077909575,-0.014461007790957492
15312,67222,0.95401001,0.8619612575669424,0.09204875243305755
15314,54519,0.86220002,0.7925939096724199,0.06960611032758002
15317,97865,1.0984499,1.0292936705034026,0.0691562294965975
15320,64022,0.77486998,0.8444869984736203,-0.06961701847362034
15322,68281,0.86063999,0.8677441451856388,-0.007104155185638783
15323,67200,0.94858003,0.8618411220356759,0.08673890796432415
15327,60625,0.7191,0.8259369803048655,-0.10683698030486555
15330,92768,1.0314,1.0014604521913204,0.02993954780867969
15332,63620,1.11746,0.8422917946750217,0.2751682053249782
15333,47303,0.87576002,0.7531894554169785,0.12257056458302151
15338,57679,0.81792998,0.8098497405270757,0.008080239472924244
15342,79208,1.04298,0.9274132792833675,0.11556672071663254
15344,63333,0.90121001,0.8407245720625893,0.06048543793741068
15345,54900,0.85004997,0.7946744386457187,0.055375531354281304
15349,61250,0.85554999,0.8293499215340299,0.026200068465970117
15357,58095,0.89723998,0.8121213942092076,0.08511858579079246
15360,72989,0.93848002,0.8934531488766891,0.04502687112331083
15367,157974,1.28193,1.3575312454535604,-0.0756012454535604
15370,55279,0.82560003,0.7967440462070841,0.028855983792915985
15376,70500,0.98650002,0.8798614517256644,0.1066385682743356
15401,45269,0.69597,0.7420823794807855,-0.046112379480785504
15417,52446,0.74343997,0.7812738662035272,-0.037833896203527284
15419,38706,0.85193002,0.706243766221575,0.14568625377842492
15423,51711,0.95964998,0.7772602473180297,0.18238973268197034
15424,43750,0.72689003,0.7337875671174241,-0.006897537117424135
15425,48397,0.71249998,0.7591634677445079,-0.0466634877445079
15427,42344,0.89270997,0.7261098145282956,0.16660015547170437
15428,64306,0.77038997,0.8460378389681527,-0.07564786896815268
15431,55701,0.71232998,0.799048464125016,-0.08671848412501593
15436,46731,0.72355998,0.750065931604047,-0.026505951604047007
15437,68478,0.90614003,0.8688199042610715,0.03732012573892851
15438,72083,0.93133998,0.8885057492708923,0.042834230729107636
15442,46696,0.7676,0.7498748068952139,0.01772519310478604
15445,52143,0.76858997,0.7796192722956283,-0.011029302295628374
15456,47262,0.74480999,0.7529655664723451,-0.008155576472345105
15458,66477,0.70323002,0.8578930316217784,-0.15466301162177842
15459,64554,0.79822999,0.8473920940478852,-0.049162104047885236
15461,52469,0.68412,0.7813994624407605,-0.09727946244076058
15464,72793,0.78683001,0.8923828505072231,-0.10555284050722313
15468,67555,0.70551002,0.8637796726538414,-0.1582696526538414
15469,38091,0.69217998,0.7028854320520771,-0.010705452052077069
15473,66203,0.91961998,0.8563967981869127,0.06322318181308728
15474,59432,0.63607001,0.8194223580866362,-0.18335234808663625
15478,66429,0.72070003,0.8576309177353786,-0.13693088773537854
15479,73188,0.85852998,0.8945398293640551,-0.03600984936405505
15480,33750,0.81123,0.6791805074507922,0.13204949254920784
15486,58451,0.73729002,0.8140654055333396,-0.07677538553333962
15501,53155,0.80982,0.7851455067338914,0.0246744932661086
15521,48696,0.86991,0.7607962188285402,0.10911378117145976
15522,62850,0.84983999,0.838087051080691,0.011752938919308953
15530,57721,0.88884002,0.8100790901776755,0.07876092982232441
15531,48068,0.78978002,0.7573668954814757,0.032413124518524294
15537,50196,0.82520002,0.768987277778535,0.056212742221464995
15541,59028,0.87544,0.8172162328761043,0.05822376712389565
15545,49155,0.85101998,0.7633026828672387,0.08771729713276133
15552,55905,0.83160001,0.8001624481422152,0.03143756185778479
15554,47417,0.84441,0.753811975897178,0.09059802410282203
15557,49948,0.86848003,0.7676330226988026,0.10084700730119733
15558,60441,0.91848999,0.8249322104069994,0.0935577795930006
15563,55461,0.86615998,0.7977378946930167,0.06842208530698335
15601,64278,0.97263002,0.8458849392010861,0.1267450807989139
15610,62886,0.93046999,0.8382836364954909,0.0921863535045091
15613,64115,0.90639001,0.84499484412852,0.06139516587147997
15618,55769,0.87510997,0.799419792130749,0.07569017786925103
15626,66181,1.0576,0.8562766626556462,0.20132333734435393
15627,52545,0.86786002,0.7818144760942268,0.08604554390577313
15632,84589,1.06032,0.9567973380899821,0.1035226619100178
15636,140173,1.23804,1.260325218540989,-0.02228521854098897
15637,65855,0.90919,0.854496472510514,0.05469352748948608
15639,69030,0.90627003,0.8718342139546695,0.034435816045330414
15642,79322,1.0603,0.9280357997635671,0.13226420023643293
15644,57639,0.89560997,0.8096313122884091,0.08597865771159086
15650,57912,0.94167,0.8111220850173082,0.1305479149826918
15656,67553,0.87502998,0.863768751241908,0.01126122875809199
15658,70079,1.02644,0.8775624945136993,0.14887750548630074
15665,39306,0.99102998,0.7095201898015728,0.28150979019842715
15666,55045,0.88154,0.7954662410108848,0.08607375898911518
15668,109673,1.19467,1.0937736865577616,0.10089631344223826
15670,66806,0.94665003,0.8596896038848105,0.0869604261151895
15672,71563,0.88,0.8856661821682275,-0.005666182168227452
15679,51974,0.87203002,0.7786964129872622,0.09333360701273774
15681,61599,0.91376001,0.8312557079163954,0.0825043020836046
15683,52706,0.85185999,0.7826936497548596,0.06916634024514046
15687,49583,0.96572,0.7656398650209705,0.20008013497902954
15690,50336,0.80092001,0.7697517766138678,0.03116823338613217
15697,68391,0.92689002,0.8683448228419718,0.058545197158028195
15701,51430,0.90123999,0.7757257889413973,0.12551420105860267
