expansion_factor,density
85.39364391475631,0.0007427948681958265
85.62695988173652,0.0007365844877163122
85.86027584871673,0.0007306396296596101
86.09359181569694,0.0007249591839617166
86.32690778267715,0.0007195415877940994
86.56022374965735,0.0007143848040757808
86.79353971663757,0.0007094863020136508
87.02685568361777,0.0007048430398614251
87.26017165059798,0.0007004514500752532
87.4934876175782,0.000696307427030277
87.7268035845584,0.0006924063174473781
87.96011955153861,0.0006887429136631997
88.19343551851881,0.0006853114498592739
88.42675148549903,0.0006821056013479121
88.66006745247924,0.000679118486993569
88.89338341945944,0.0006763426748287175
89.12669938643965,0.0006737701909031041
89.36001535341985,0.0006713925313846437
89.59333132040007,0.0006692006779093468
89.82664728738028,0.0006671851161566698
90.05996325436048,0.0006653358576056593
90.2932792213407,0.0006636424644063953
90.5265951883209,0.000662094077280631
90.75991115530111,0.0006606794463453068
90.99322712228133,0.0006593869647329362
91.22654308926153,0.0006582047048638272
91.45985905624174,0.0006571204572068219
91.69317502322194,0.0006561217713478643
91.92649099020215,0.0006551959991693029
92.15980695718237,0.000654330339927545
92.39312292416257,0.0006535118870025806
92.62643889114278,0.0006527276760800678
92.85975485812298,0.0006519647345152427
93.0930708251032,0.0006512101316179005
93.32638679208341,0.0006504510295892232
93.55970275906361,0.0006496747348343154
93.79301872604383,0.0006488687493690221
94.02633469302403,0.0006480208220359995
94.25965066000424,0.0006471189992430949
94.49296662698444,0.0006461516749369069
94.72628259396465,0.0006451076395259669
94.95959856094487,0.0006439761274712826
95.19291452792507,0.000642746863267036
95.42623049490528,0.0006414101055410038
95.65954646188548,0.0006399566890127453
95.8928624288657,0.0006383780640577342
96.12617839584591,0.0006366663336373776
96.35949436282611,0.000634814287368178
96.59281032980633,0.0006328154325180972
96.82612629678653,0.0006306640217344279
97.05944226376674,0.0006283550773250134
97.29275823074695,0.0006258844119334728
97.52607419772716,0.0006232486454689871
97.75939016470737,0.0006204452181721622
97.99270613168757,0.0006174723997203029
98.22602209866778,0.0006143292942980348
98.459338065648,0.000611015841582446
98.6926540326282,0.0006075328136156251
98.92596999960841,0.0006038818075615443
99.15928596658861,0.0006000652343684798
99.39260193356883,0.0005960863033824417
99.62591790054904,0.000591949002981269
99.85923386752924,0.00058765807732291
100.09254983450946,0.0005832189993248755
100.32586580148966,0.0005786379400147022
100.55918176846987,0.0005739217344133646
100.79249773545007,0.0005690778441347936
101.02581370243028,0.0005641143169047896
101.2591296694105,0.0005590397432216145
101.4924456363907,0.000553863210398148
101.72576160337091,0.0005485942542416975
101.95907757035111,0.0005432428086421499
102.19239353733133,0.000537819153352069
102.42570950431154,0.0005323338602534933
102.65902547129174,0.0005267977384154516
102.89234143827196,0.0005212217782535476
103.12565740525216,0.0005156170951082975
103.35897337223237,0.0005099948725621659
103.59228933921258,0.0005043663058164606
103.82560530619278,0.0004987425454483347
104.058921273173,0.0004931346418651352
104.2922372401532,0.00048755349076827145
104.52555320713341,0.00048200977993159634
104.75886917411363,0.00047651393759016514
104.99218514109383,0.00047107608272410276
105.22550110807404,0.0004657059775093222
105.45881707505424,0.00046041298219206634
105.69213304203446,0.00045520601262775533
105.92544900901467,0.00045009350070660507
106.15876497599487,0.00044508335786898725
