event,GEOID,n_total,n_damaged,n_abandoned,n_rhigher,Abandoned_normalized,R_Higher_normalized,median_income,ec_tract,support_ratio_tract,volunteering_rate_tract
Irma,12115002205,6,0,0,0,,,103603.0,,,
Irma,12115002304,4,1,1,0,1.0,0.0,62356.0,0.88275999,0.8393999899999999,0.065020002
Irma,12115002507,2,0,0,0,,,70087.0,0.9571800199999998,0.9431099900000004,0.0657000019999999
Irma,12115002508,1,0,0,0,,,59508.0,0.9519262914776632,0.9434861391374564,0.0662064073611683
Irma,12115002603,10,3,0,2,0.0,0.6666666666666666,52016.0,0.8422300200000001,0.9513400199999996,0.076779999
Irma,12115002605,2,0,0,0,,,60865.0,0.84223002,0.95134002,0.0767799989999999
Irma,12115002714,5,0,0,0,,,75679.0,0.88924003,0.8576099899999997,0.054850001
Irma,12115002731,2,0,0,0,,,100621.0,,,
Irma,13039010100,1,0,0,0,,,55885.0,0.7445499899999994,0.9059374073249844,0.0711818766772639
Irma,13039010603,4,0,0,0,,,57989.0,,,
Irma,13051000601,14,1,1,0,1.0,0.0,29193.0,0.4609708884452296,0.96844950024735,0.0398296461378091
Irma,13051001100,12,1,1,0,1.0,0.0,46206.0,0.6243257066012775,0.9648891450912408,0.0659755550228102
Irma,13051001200,2,0,0,0,,,18375.0,0.4578277665887642,0.9685013749842696,0.0393371006444943
Irma,13051002100,2,1,0,1,0.0,1.0,53917.0,0.596429963936877,0.9638392574086382,0.0625603979169435
Irma,13051002200,66,4,2,1,0.5,0.25,59432.0,0.5698800100000001,0.96284002,0.05931
Irma,13051002300,7,0,0,0,,,34137.0,0.4060305444941636,0.969018015311284,0.0310285603365758
Irma,13051002700,15,3,1,1,0.3333333333333333,0.3333333333333333,43362.0,0.6032145354396327,0.963962921023622,0.0633059439619422
Irma,13051003302,10,1,0,0,0.0,0.0,61048.0,0.4003499999999999,0.96945,0.03033
Irma,13051003502,23,1,1,0,1.0,0.0,41667.0,0.5713680212221915,0.9626598303350729,0.0592522329030486
Irma,13051003602,16,1,1,0,1.0,0.0,39079.0,0.5698800099999999,0.96284002,0.05931
Irma,13051003800,7,0,0,0,,,65551.0,0.5720976950209987,0.9625714710032665,0.0592239057396173
Irma,13051003900,14,1,0,1,0.0,1.0,61615.0,0.6649299899999996,0.95133001,0.05562
Irma,13051004001,3,0,0,0,,,62704.0,0.6339617625292365,0.9521355712107312,0.0574248024255904
Irma,13051004002,5,0,0,0,,,55583.0,0.6649299900000002,0.95133001,0.05562
Irma,13051004100,1,0,0,0,,,94698.0,0.6649299900000001,0.95133001,0.05562
Irma,13051004209,2,0,0,0,,,58435.0,0.6679923987999997,0.9552547836000004,0.0540536
Irma,13051004210,2,0,0,0,,,49690.0,0.6649299899999999,0.95133001,0.05562
Irma,13051004500,13,0,0,0,,,45682.0,0.6249499900000002,0.9523699899999998,0.0579500009999999
Irma,13051010102,10,0,0,0,,,58723.0,0.5765315626670388,0.9620345549413734,0.0590517755443886
Irma,13051010200,8,0,0,0,,,78327.0,0.6649299899999999,0.95133001,0.05562
Irma,13051010503,2,0,0,0,,,37634.0,,,
Irma,13051010701,2,0,0,0,,,53750.0,,,
Irma,13051010806,41,1,1,0,1.0,0.0,71450.0,0.66841,0.95578998,0.05384
Irma,13051010807,2,1,0,0,0.0,0.0,84028.0,0.6684100000000001,0.95578998,0.0538399999999999
Irma,13051010814,1,0,0,0,,,74887.0,,,
Irma,13051011004,60,2,0,2,0.0,1.0,106206.0,0.6649299900000002,0.9513300100000004,0.0556199999999999
Irma,13051011007,16,0,0,0,,,100156.0,,,
Irma,13051011008,1,0,0,0,,,87813.0,,,
Irma,13051011108,9,0,0,0,,,103462.0,1.07937,0.96522999,0.08292
Irma,13051011110,113,4,0,4,0.0,1.0,101250.0,,,
Irma,13051011111,239,6,2,3,0.3333333333333333,0.5,88125.0,,,
Irma,13051011112,7,2,0,2,0.0,1.0,82885.0,,,
Irma,13051011114,22,0,0,0,,,88125.0,,,
Irma,13051011115,9,0,0,0,,,114000.0,,,
Irma,13051011600,20,0,0,0,,,58750.0,0.4353442558604249,0.9377752153142612,0.0321833120186389
Irma,13051011700,2,0,0,0,,,48438.0,,,
Irma,13051980000,2,0,0,0,,,,0.40035,0.96945,0.03033
Irma,13127000101,88,12,3,7,0.25,0.5833333333333334,69155.0,1.04008,0.9857699899999997,0.07942
Irma,13127000103,4,0,0,0,,,92925.0,,,
Irma,13127000104,1,0,0,0,,,96000.0,,,
Irma,13127000201,59,3,0,1,0.0,0.3333333333333333,97713.0,,,
Irma,13127000202,43,4,0,2,0.0,0.5,110400.0,,,
Irma,13127000301,3,2,0,2,0.0,1.0,87250.0,,,
Irma,13127000302,2,0,0,0,,,152755.0,,,
Irma,13127000303,20,0,0,0,,,117714.0,,,
Irma,13127000403,4,0,0,0,,,82000.0,0.6014084800000002,0.9856409047199548,0.0614076396082184
Irma,13127000501,37,1,1,0,1.0,0.0,37377.0,0.4513699999999996,0.9919899700000006,0.042550001
Irma,13127000601,4,0,0,0,,,48462.0,,,
Irma,13127000800,35,3,1,1,0.3333333333333333,0.3333333333333333,30862.0,0.4513699999999995,0.9919899700000004,0.0425500009999999
Irma,13127000900,79,1,0,0,0.0,0.0,27693.0,0.451369999999999,0.99198997,0.0425500009999999
Irma,13127001001,4,0,0,0,,,81950.0,,,
Irma,45013000502,1,0,0,0,,,54044.0,0.7114812311480868,0.9721815753327788,0.0499802156014974
Irma,45013000600,58,4,0,2,0.0,0.5,48380.0,0.7633255731571628,0.9670539733240616,0.0592033796425591
Irma,45013000700,8,0,0,0,,,74821.0,0.7663161241756842,0.9653281403516868,0.0598472820039783
Irma,45013000800,1,1,0,1,0.0,1.0,80198.0,0.725998743102725,0.9166066167695816,0.0567984588473413
Irma,45013000901,1,0,0,0,,,93155.0,0.8607199800000004,0.9534000199999996,0.07096
Irma,45013000902,1,0,0,0,,,77838.0,0.8607199800000003,0.95340002,0.0709599999999999
Irma,45013000903,1,0,0,0,,,102500.0,0.8607199800000004,0.9534000199999996,0.07096
Irma,45013001101,1,0,0,0,,,75658.0,0.5241500100000002,0.9927700200000004,0.047309998
Irma,45013001103,1,0,0,0,,,74859.0,,,
Irma,45013001200,3,0,0,0,,,90250.0,0.52415001,0.99277002,0.047309998
Irma,45013002102,1,0,0,0,,,103179.0,0.7440400100000006,0.9810699800000008,0.05429
Irma,45013002108,19,0,0,0,,,88795.0,0.734838168943175,0.980262752069616,0.0534994924631998
Irma,45013002202,1,0,0,0,,,120045.0,0.96873999,0.80887997,0.061280001
Irma,45013010300,3,0,0,0,,,95009.0,0.8287600300000003,0.96156001,0.051520001
Irma,45013010500,2,1,0,1,0.0,1.0,64817.0,0.64498001,0.9723799799999996,0.0457799989999999
Irma,45013011000,45,4,0,4,0.0,1.0,100284.0,0.7601668096612085,0.9655984064822132,0.0493776287120271
Irma,45013011100,1,0,0,0,,,114342.0,0.8287600300000003,0.9615600100000002,0.051520001
Irma,45015020404,4,2,0,2,0.0,1.0,92104.0,1.0857699999999997,0.8762999800000005,0.065310001
Irma,45015020406,3,0,0,0,,,140540.0,,,
Irma,45015020407,5,0,0,0,,,104431.0,,,
Irma,45015020602,1,0,0,0,,,102643.0,,,
Irma,45015020903,22,0,0,0,,,69358.0,0.7655100199999998,0.90961999,0.059999999
Irma,45019000100,454,33,2,28,0.06060606060606061,0.8484848484848485,98333.0,0.8342900300000001,0.7585099900000002,0.0563299989999999
Irma,45019000200,70,5,0,4,0.0,0.8,180491.0,0.8342900300000001,0.7585099900000001,0.056329999
Irma,45019000400,5,1,0,0,0.0,0.0,31016.0,0.8342900299999999,0.7169274293335317,0.0598682785331746
Irma,45019000500,204,14,1,13,0.07142857142857142,0.9285714285714286,97188.0,0.8342900300000005,0.7585099899999996,0.0563299989999999
Irma,45019000600,69,5,0,2,0.0,0.4,93189.0,0.9101698218789808,0.912528184490446,0.0624895521624203
Irma,45019000700,10,2,0,2,0.0,1.0,29255.0,0.8877133174999999,0.8669467434589042,0.0606666421472602
Irma,45019000900,136,13,2,8,0.15384615384615385,0.6153846153846154,66417.0,0.91189998,0.91604,0.062629998
Irma,45019001000,35,2,1,0,0.5,0.0,64537.0,0.91189998,0.91604,0.0626299979999999
Irma,45019001100,129,31,1,25,0.03225806451612903,0.8064516129032258,65956.0,0.91189998,0.91604,0.0626299979999999
Irma,45019001901,15,3,0,3,0.0,1.0,97368.0,1.0990999999999995,0.94235998,0.0750499959999999
Irma,45019001902,25,3,0,3,0.0,1.0,66932.0,1.099099999999999,0.9423599800000002,0.075049996
Irma,45019002002,29,3,1,0,0.3333333333333333,0.0,95703.0,1.0990999999999993,0.9423599800000004,0.0750499959999999
Irma,45019002004,123,13,1,10,0.07692307692307693,0.7692307692307693,88478.0,,,
Irma,45019002005,24,1,0,1,0.0,1.0,111603.0,1.0990999999999995,0.9423599800000004,0.0750499959999999
Irma,45019002006,7,1,0,1,0.0,1.0,103100.0,1.0990999999999995,0.9423599800000002,0.075049996
Irma,45019002007,5,1,0,1,0.0,1.0,162566.0,1.0991,0.94235998,0.075049996
Irma,45019002008,5,0,0,0,,,69464.0,,,
Irma,45019002009,20,1,0,1,0.0,1.0,83743.0,,,
Irma,45019002106,7,1,0,1,0.0,1.0,121082.0,,,
Irma,45019002503,3,1,1,0,1.0,0.0,75716.0,,,
Irma,45019002604,3,0,0,0,,,80914.0,0.8326799899999997,0.9054700100000008,0.0715399979999999
Irma,45019002605,2,0,0,0,,,61250.0,0.8326799900000003,0.9054700100000004,0.071539998
Irma,45019002606,1,0,0,0,,,110286.0,0.8326799900000003,0.90547001,0.071539998
Irma,45019002611,9,0,0,0,,,71150.0,0.9971299799999996,0.8947100000000007,0.073200002
Irma,45019002612,64,2,0,2,0.0,1.0,65304.0,0.8326799900000001,0.9054700100000004,0.0715399979999999
Irma,45019002613,17,2,1,1,0.5,0.5,71875.0,0.9725374586990878,0.8963190957203645,0.0729517582407294
Irma,45019002614,38,4,0,3,0.0,0.75,64752.0,0.9951213518728474,0.8948414251143131,0.0731797263482617
Irma,45019002701,3,0,0,0,,,75781.0,0.8642528384923441,0.9034041894699648,0.0718587031260306
Irma,45019002801,123,6,1,5,0.16666666666666666,0.8333333333333334,88281.0,0.92133966668964,0.8996689819319706,0.0724349534690973
Irma,45019002802,41,4,1,3,0.25,0.75,111917.0,0.8326799900000001,0.9054700099999998,0.071539998
Irma,45019002900,10,1,1,0,1.0,0.0,73847.0,0.8326799900000001,0.9054700100000002,0.071539998
Irma,45019003000,60,8,1,5,0.125,0.625,129412.0,0.8326799899999999,0.9054700100000004,0.0715399979999999
Irma,45019003107,1,0,0,0,,,72997.0,0.6508811755765292,0.8930414343029341,0.0509138633759381
Irma,45019003110,25,1,0,1,0.0,1.0,50753.0,0.6383799899999997,0.9255499799999996,0.04902
Irma,45019003300,2,0,0,0,,,36738.0,0.6179070482640142,0.9507574598579182,0.0505436010377163
Irma,45019003500,21,0,0,0,,,93556.0,0.6991900199999999,0.96306998,0.068609998
Irma,45019003600,7,1,0,1,0.0,1.0,83214.0,0.69919002,0.96306998,0.0686099979999999
Irma,45019003700,11,1,0,1,0.0,1.0,33991.0,0.6991900200000001,0.96306998,0.0686099979999999
Irma,45019003900,21,2,0,1,0.0,0.5,53696.0,0.6991900200000002,0.96306998,0.0686099979999999
Irma,45019004300,24,4,1,2,0.25,0.5,31903.0,0.6991900199999999,0.96306998,0.0686099979999999
Irma,45019004400,5,0,0,0,,,40741.0,0.7537113454873646,0.9510153641877256,0.0670772182166064
Irma,45019004607,12,0,0,0,,,91014.0,1.04198,0.94559002,0.075630002
Irma,45019004609,8,0,0,0,,,88750.0,1.085271049526176,0.8977862835740905,0.0821267420511091
Irma,45019004610,1,0,0,0,,,133000.0,1.0931816975,0.898571024630137,0.0824586629363013
Irma,45019004612,1,0,0,0,,,80738.0,1.0419799999999997,0.94559002,0.075630002
Irma,45019004613,4,0,0,0,,,228214.0,1.04198,0.94559002,0.075630002
Irma,45019004614,23,0,0,0,,,112841.0,1.0419799999999997,0.9455900200000004,0.075630002
Irma,45019004615,19,1,0,1,0.0,1.0,167815.0,,,
Irma,45019004616,4,1,0,1,0.0,1.0,88750.0,,,
Irma,45019004617,22,2,1,1,0.5,0.5,151563.0,,,
Irma,45019004618,3,0,0,0,,,117603.0,,,
Irma,45019004619,1,0,0,0,,,114292.0,,,
Irma,45019004620,12,0,0,0,,,95525.0,,,
Irma,45019004621,3,1,0,1,0.0,1.0,145313.0,,,
Irma,45019004622,2,0,0,0,,,91105.0,,,
Irma,45019004701,40,2,0,2,0.0,1.0,109521.0,1.04198,0.94559002,0.075630002
Irma,45019004702,16,1,0,1,0.0,1.0,90843.0,1.0419799999999997,0.94559002,0.075630002
Irma,45019004800,28,2,0,2,0.0,1.0,171838.0,,0.7184880999999994,0.1198813899999999
Irma,45019004901,8,1,0,1,0.0,1.0,144682.0,1.3063999,0.8427699800000003,0.13896
Irma,45019004902,18,1,0,1,0.0,1.0,176850.0,1.3063999000000004,0.84276998,0.13896
Irma,45019005100,43,2,0,1,0.0,0.5,69250.0,0.8775270452918784,0.846270998109137,0.0598397700164974
Irma,45019005300,15,6,1,5,0.16666666666666666,0.8333333333333334,52585.0,0.91189998,0.9160400000000004,0.0626299979999999
Irma,45019005400,27,3,0,1,0.0,0.3333333333333333,36854.0,0.8386752229560338,0.9322299276333024,0.0646885948194574
Irma,45019005601,51,2,0,2,0.0,1.0,97432.0,,,
Irma,45019005602,51,0,0,0,,,68295.0,,,
Irma,45019005701,7,0,0,0,,,123906.0,,,
Irma,45019005800,4,0,0,0,,,93961.0,0.8752701495744684,0.9115398960182372,0.0739021320790273
Irma,45019005900,25,0,0,0,,,94286.0,,,
Irma,45029970800,5,0,0,0,,,64034.0,0.7410928651468048,0.9747321172822528,0.0645323824806809
Irma,45035010815,26,7,4,3,0.5714285714285714,0.42857142857142855,68314.0,0.7150599999999998,0.8807299699999999,0.053459998
Irma,45035010820,8,0,0,0,,,88780.0,0.6348386051821272,0.9197605344681884,0.0491798251578436
Irma,45053950204,1,0,0,0,,,52719.0,,,
Michael,12005000201,1,0,0,0,,,55909.0,0.7455966876634826,0.9244246593113477,0.0676668667621241
Michael,12005000203,11,2,1,0,0.5,0.0,46667.0,,,
Michael,12005000204,3,0,0,0,,,80625.0,,,
Michael,12005000302,5,5,0,0,0.0,0.0,70240.0,,,
Michael,12005000402,7,3,1,0,0.3333333333333333,0.0,85000.0,,,
Michael,12005000500,148,35,1,3,0.02857142857142857,0.08571428571428572,75178.0,0.6782799999999999,0.9454000000000004,0.0570699979999999
Michael,12005000600,39,22,8,10,0.36363636363636365,0.45454545454545453,61167.0,0.7085199999999996,0.99523997,0.0460800009999999
Michael,12005000803,185,59,18,14,0.3050847457627119,0.23728813559322035,50114.0,0.6782799999999999,0.9454,0.057069998
Michael,12005000804,38,3,1,0,0.3333333333333333,0.0,68882.0,0.6782799999999998,0.9453999999999998,0.057069998
Michael,12005000805,140,21,9,2,0.42857142857142855,0.09523809523809523,63542.0,0.6782800000000001,0.9454,0.057069998
Michael,12005000806,138,21,8,4,0.38095238095238093,0.19047619047619047,75945.0,0.6782800000000001,0.9454000000000002,0.057069998
Michael,12005000900,184,38,18,9,0.47368421052631576,0.23684210526315788,65408.0,0.6782800000000001,0.9454,0.057069998
Michael,12005001000,124,35,27,0,0.7714285714285715,0.0,53884.0,0.5876937268976896,0.9497186205799152,0.0577584732003771
Michael,12005001100,113,28,12,4,0.42857142857142855,0.14285714285714285,48938.0,0.6188537966242452,0.9482330917709234,0.0575216499542709
Michael,12005001200,73,25,17,2,0.68,0.08,45000.0,0.6398365092597125,0.9518880698164578,0.0550818902912205
Michael,12005001301,142,25,9,3,0.36,0.12,86607.0,0.7341546090559371,0.9351027245652602,0.0621136076628066
Michael,12005001302,192,56,24,7,0.42857142857142855,0.125,71528.0,0.7026193479834593,0.9436394824328044,0.0580028430838043
Michael,12005001402,153,41,7,10,0.17073170731707318,0.24390243902439024,97730.0,0.7979500299999994,0.91987997,0.0694800019999999
Michael,12005001403,26,8,3,2,0.375,0.25,76797.0,0.7979500299999998,0.91987997,0.0694800019999999
Michael,12005001404,105,19,5,5,0.2631578947368421,0.2631578947368421,72634.0,0.7979500299999998,0.9198799700000004,0.0694800019999999
Michael,12005001501,80,19,2,5,0.10526315789473684,0.2631578947368421,82303.0,0.6735000000000001,0.9519900100000002,0.0539899989999999
Michael,12005001502,188,53,21,8,0.39622641509433965,0.1509433962264151,76339.0,0.6735000000000002,0.9519900100000008,0.053989999
Michael,12005001600,175,44,27,4,0.6136363636363636,0.09090909090909091,28472.0,0.5809327942622952,0.951709696885246,0.0569924602295082
Michael,12005001700,260,62,31,8,0.5,0.12903225806451613,38571.0,0.5480200099999999,0.95161003,0.058060002
Michael,12005001800,111,32,12,3,0.375,0.09375,46250.0,0.5480200100000001,0.95161003,0.0580600019999999
Michael,12005001900,116,25,10,8,0.4,0.32,74426.0,0.5480200100000001,0.95161003,0.058060002
Michael,12005002000,95,22,12,6,0.5454545454545454,0.2727272727272727,30987.0,0.590947375,0.9517400231578949,0.0566676325526315
Michael,12005002200,77,15,7,6,0.4666666666666667,0.4,40602.0,0.5929233334136547,0.9517460067786944,0.0566035414041429
Michael,12005002300,64,12,4,3,0.3333333333333333,0.25,60883.0,0.6163695845581038,0.95181700699562,0.0558430511259984
Michael,12005002400,66,13,2,2,0.15384615384615385,0.15384615384615385,46127.0,0.6421771281847767,0.9518951577065596,0.0550059712060591
Michael,12005002500,58,9,4,2,0.4444444444444444,0.2222222222222222,91389.0,0.6735000000000001,0.9519900100000006,0.0539899989999999
Michael,12005002604,15,0,0,0,,,57961.0,0.8082900000000004,0.9336299900000002,0.0592699979999999
Michael,12005002605,1,0,0,0,,,74429.0,0.8082900000000002,0.93362999,0.059269998
Michael,12005002606,13,4,0,3,0.0,0.75,78549.0,0.8082900000000003,0.9336299900000002,0.059269998
Michael,12005002607,24,5,0,2,0.0,0.4,53631.0,0.8082900000000003,0.9336299900000004,0.0592699979999999
Michael,12005002608,12,3,1,1,0.3333333333333333,0.3333333333333333,112813.0,0.8082900000000003,0.9336299900000002,0.059269998
Michael,12005002609,30,2,1,1,0.5,0.5,67156.0,,,
Michael,12005002710,1,0,0,0,,,70079.0,,,
Michael,12013010100,2,1,1,0,1.0,0.0,43859.0,0.5900495754048503,0.9887472600287708,0.0497467989958898
Michael,12013010301,3,1,0,1,0.0,1.0,50275.0,,,
Michael,12039020400,7,0,0,0,,,41611.0,0.37707999,0.9879739508966618,0.0346821660090553
Michael,12045960200,76,63,24,31,0.38095238095238093,0.49206349206349204,61786.0,0.7081941221456435,0.9952396971001284,0.0461244678309493
Michael,12045960302,11,7,2,4,0.2857142857142857,0.5714285714285714,71875.0,,,
Michael,12063210200,1,0,0,0,,,45673.0,0.5954190869310344,0.987122116931034,0.0402582582086206
Michael,12063210400,1,0,0,0,,,50298.0,0.5680370204954955,0.9709350135903548,0.0385446087111817
Michael,12063210500,53,8,3,2,0.375,0.25,47500.0,0.6002299799999998,0.9903500099999994,0.0386199989999999
Michael,12063210600,95,12,7,1,0.5833333333333334,0.08333333333333333,28040.0,0.4951645427447976,0.9799160741343766,0.0306727028005344
Michael,12063210901,1,1,1,0,1.0,0.0,44239.0,,,
Michael,12063210902,3,1,1,0,1.0,0.0,49287.0,,,
Michael,12063211000,10,3,2,0,0.6666666666666666,0.0,39865.0,0.559939398448641,0.9840520523053492,0.037688410126975
Michael,12063211100,1,0,0,0,,,46516.0,0.5238664116356194,0.9314234391306369,0.0327111786615028
Michael,12077950202,3,1,1,0,1.0,0.0,41310.0,,,
Michael,12133970103,2,0,0,0,,,53737.0,0.5989400099999997,0.9870100000000006,0.052409999
Michael,13087970200,3,1,1,0,1.0,0.0,62328.0,0.4331751970687237,0.925813816305824,0.0343586212450875
Michael,13087970301,5,0,0,0,,,37655.0,,,
Michael,13087970302,5,1,1,0,1.0,0.0,45741.0,,,
Michael,13087970400,2,0,0,0,,,46473.0,0.4182272859567008,0.9961384014432988,0.0260819885956701
Michael,13087970600,7,1,0,1,0.0,1.0,53512.0,0.43504,0.9958000199999996,0.02148
Michael,13201950200,1,1,0,0,0.0,0.0,22411.0,0.4859800000000002,0.9977600000000004,0.0280799999999999
Michael,13253200200,5,2,1,1,0.5,0.5,37285.0,0.4879100000000007,0.9967941692594852,0.0505963498965728
