disaster,population,mobile_count
Imelda,7820,25
Imelda,4819,26
Imelda,7755,32
Imelda,6850,173
Imelda,6196,52
Imelda,3351,36
Imelda,4456,55
Imelda,6963,25
Imelda,3851,35
Imelda,2881,31
Imelda,4812,61
Imelda,5060,56
Imelda,4732,165
Imelda,3175,67
Imelda,11099,191
Imelda,12443,362
Imelda,4391,65
Imelda,7246,82
Imelda,9188,57
Imelda,10163,94
Imelda,8710,115
Imelda,7112,207
Imelda,9509,129
Imelda,3555,51
Imelda,4603,70
Imelda,8180,23
Imelda,5152,125
Imelda,2219,42
Imelda,5151,98
Imelda,7654,176
Imelda,7706,163
Imelda,6797,186
Imelda,2198,57
Imelda,7604,135
Imelda,2939,30
Imelda,2323,16
Imelda,3454,74
Imelda,1829,34
Imelda,4496,64
Imelda,647,11
Imelda,5887,91
Imelda,3821,39
Imelda,3745,61
Imelda,2071,52
Imelda,2254,21
Imelda,2016,47
Imelda,5347,152
Imelda,6125,35
Imelda,6204,106
Imelda,8617,165
Imelda,10753,121
Imelda,3207,24
Imelda,3777,93
Imelda,6385,47
Imelda,3010,71
Imelda,3953,62
Imelda,3080,23
Imelda,13312,104
Imelda,7314,113
Imelda,6293,94
Imelda,4349,145
Imelda,6290,104
Imelda,8183,60
Imelda,4942,42
Imelda,6849,61
Imelda,5127,138
Imelda,9203,192
Imelda,3622,26
Imelda,6415,102
Imelda,3514,44
Imelda,2972,26
Imelda,4677,48
Imelda,6590,51
Imelda,6410,126
Imelda,6006,36
Imelda,3952,37
Imelda,2555,15
Imelda,6185,70
Imelda,4889,146
Imelda,2305,25
Imelda,7465,128
Imelda,3377,12
Imelda,8496,73
Imelda,5725,107
Imelda,4673,99
Imelda,3132,12
Imelda,6078,63
Imelda,6724,130
Imelda,5508,139
Imelda,2884,32
Imelda,5153,35
Imelda,5109,84
Imelda,5427,65
Imelda,5528,43
Imelda,6610,151
Imelda,5992,57
Imelda,5149,93
Imelda,6599,33
Imelda,2586,32
Imelda,6837,94
Imelda,2975,43
Imelda,2881,47
Imelda,3911,33
Imelda,5124,59
Imelda,3595,37
Imelda,7360,50
Imelda,7160,29
Imelda,4648,32
Imelda,4868,51
Imelda,5327,92
Imelda,6416,118
Imelda,6553,83
Imelda,4845,30
Imelda,3327,35
Imelda,2263,15
Imelda,6090,55
Imelda,5911,78
Imelda,4362,43
Imelda,6766,56
Imelda,6452,116
Imelda,3993,89
Imelda,4922,26
Imelda,3921,77
Imelda,5569,114
Imelda,3469,71
Imelda,6709,105
Imelda,4943,69
Imelda,5758,47
Imelda,3796,134
Imelda,6095,115
Imelda,7782,170
Imelda,5054,116
Imelda,5245,41
Imelda,7096,185
Imelda,11313,81
Imelda,2950,97
Imelda,4370,59
Imelda,2968,54
Imelda,2381,156
Imelda,2625,28
Imelda,5471,42
Imelda,2939,40
Imelda,6129,56
Imelda,6455,31
Imelda,5394,28
Imelda,4591,49
Imelda,5057,36
Imelda,7789,83
Imelda,4563,63
Imelda,5657,64
Imelda,8497,91
Imelda,3360,29
Imelda,2636,62
Imelda,5246,65
Imelda,5206,61
Imelda,4234,32
Imelda,4298,85
Imelda,1700,38
Imelda,2741,130
Imelda,1272,23
Imelda,3854,133
Imelda,4155,52
Imelda,4650,32
Imelda,2412,22
Imelda,2794,21
Imelda,3020,41
Imelda,2921,35
Imelda,4875,42
Imelda,7226,41
Imelda,3384,49
Imelda,7322,38
Imelda,749,36
Imelda,9961,18
Imelda,5157,65
Imelda,4937,58
Imelda,1403,22
Imelda,4371,83
Imelda,6264,36
Imelda,8290,41
Imelda,2506,85
Imelda,3056,112
Imelda,4006,62
Imelda,4404,110
Imelda,6383,88
Imelda,4244,100
Imelda,5878,36
Imelda,6704,39
Imelda,5367,43
Imelda,3119,133
Imelda,5249,60
Imelda,7030,114
Imelda,7575,44
Imelda,2149,52
Imelda,11429,181
Imelda,4283,130
Imelda,2344,73
Imelda,2340,60
Imelda,5624,101
Imelda,2581,106
Imelda,2432,92
Imelda,7720,78
Imelda,5038,326
Imelda,5110,67
Imelda,6196,132
Imelda,7845,32
Imelda,15144,78
Imelda,3602,7
Imelda,5037,129
Imelda,9163,103
Imelda,5691,167
Imelda,2944,32
Imelda,4960,104
Imelda,3631,83
Imelda,6205,3
Imelda,6980,103
Imelda,7535,117
Imelda,5892,77
Imelda,4480,84
Imelda,7595,134
Imelda,6934,76
Imelda,6969,39
Imelda,3223,39
Imelda,2189,3
Imelda,2273,23
Imelda,2085,19
Imelda,1628,23
Imelda,2123,26
Imelda,2826,44
Imelda,3066,82
Imelda,5669,24
Imelda,6356,102
Imelda,6654,74
Imelda,11802,106
Imelda,4924,33
Imelda,3353,53
Imelda,2241,16
Imelda,2132,60
Imelda,4809,58
Imelda,3514,71
Imelda,904,75
Imelda,14555,31
Imelda,3852,254
Imelda,5173,94
Imelda,12618,160
Imelda,7688,102
Imelda,7258,86
Imelda,2547,58
Imelda,2210,71
Imelda,2491,79
Imelda,4649,98
Imelda,4795,110
Imelda,6967,101
Imelda,2149,27
Imelda,3796,28
Imelda,3675,46
Imelda,4762,53
Imelda,9279,10
Imelda,4495,89
Imelda,4697,89
Imelda,4079,23
Imelda,2993,31
Imelda,3917,25
Imelda,3963,34
Imelda,3758,42
Imelda,4363,267
Imelda,3914,58
Imelda,6981,43
Imelda,4259,49
Imelda,1595,2
Imelda,5313,81
Imelda,2715,38
Imelda,2616,27
Imelda,4634,0
Imelda,8785,121
Imelda,10491,4
Imelda,7209,166
Imelda,9228,61
Imelda,1560,37
Imelda,8046,44
Imelda,5777,228
Imelda,4223,69
Imelda,5380,105
Imelda,8634,86
Imelda,2304,50
Imelda,10991,175
Imelda,4905,67
Imelda,2119,19
Imelda,1843,41
Imelda,7077,142
Imelda,7054,72
Imelda,8501,131
Imelda,2620,56
Imelda,4922,21
Imelda,4030,80
Imelda,3998,20
Imelda,7291,80
Imelda,6765,60
Imelda,11307,72
Imelda,5123,46
Imelda,8052,42
Imelda,9579,38
Imelda,7766,62
Imelda,5866,55
Imelda,2008,22
Imelda,6418,81
Imelda,10051,57
Imelda,4323,56
Imelda,3953,28
Imelda,4523,34
Imelda,2329,32
Imelda,4599,27
Imelda,2085,23
Imelda,7924,52
Imelda,6357,54
Imelda,2217,24
Imelda,5199,47
Imelda,6977,53
Imelda,2025,43
Imelda,11658,97
Imelda,9005,13
Imelda,6662,80
Imelda,6245,59
Imelda,6078,160
Imelda,6460,127
Imelda,4626,33
Imelda,2004,30
Imelda,5325,39
Imelda,8118,42
Imelda,3950,40
Imelda,6094,54
Imelda,3453,46
Imelda,2842,24
Imelda,4751,130
Imelda,2212,12
Imelda,3183,40
Imelda,7092,133
Imelda,4277,66
Imelda,1308,41
Imelda,3127,65
Imelda,4910,106
Imelda,2630,41
Imelda,1796,37
Imelda,2605,134
Imelda,4597,49
Imelda,8815,104
Imelda,9993,115
Imelda,11251,7
Imelda,2467,28
Imelda,1653,27
Imelda,2073,27
Imelda,4009,59
Imelda,7458,98
Imelda,2116,41
Imelda,4327,56
Imelda,5010,69
Imelda,3000,38
Imelda,3091,43
Imelda,16474,103
Imelda,5609,32
Imelda,15920,120
Imelda,26770,189
Imelda,4210,69
Imelda,7773,142
Imelda,11366,93
Imelda,8050,105
Imelda,9636,90
Imelda,9033,86
Imelda,6620,138
Imelda,4060,55
Imelda,3138,17
Imelda,9796,296
Imelda,4453,53
Imelda,6604,51
Imelda,6935,47
Imelda,1261,30
Imelda,3644,78
Imelda,4977,72
Imelda,4073,45
Imelda,5372,41
Imelda,5797,50
Imelda,7961,135
Imelda,2762,77
Imelda,13005,248
Imelda,15574,316
Imelda,49119,421
Imelda,5290,46
Imelda,3246,110
Imelda,1226,157
Imelda,8903,115
Imelda,2337,24
Imelda,0,12
Imelda,3240,47
Imelda,5323,46
Imelda,8865,18
Imelda,5798,144
Imelda,5021,217
Imelda,4647,20
Imelda,1249,47
Imelda,1375,57
Imelda,2421,42
Imelda,5177,27
Imelda,3015,73
Imelda,1830,27
Imelda,2240,57
Imelda,7227,119
Imelda,3186,33
Imelda,5321,54
Imelda,3846,52
Imelda,5576,64
Imelda,8473,51
Imelda,4350,78
Imelda,1577,21
Imelda,2453,50
Imelda,1462,6
Imelda,5731,126
Imelda,2349,24
Imelda,2473,56
Imelda,2810,44
Imelda,4805,45
Imelda,2048,79
Imelda,3359,83
Imelda,4658,30
Imelda,4040,144
Imelda,4535,51
Imelda,7578,70
Imelda,1910,113
Imelda,2359,41
Imelda,7581,82
Imelda,10250,199
Imelda,5391,88
Imelda,2998,33
Imelda,5239,27
Imelda,6881,222
Imelda,7631,59
Imelda,14703,26
Imelda,1546,13
Imelda,5356,35
Imelda,3989,42
Imelda,3878,56
Imelda,5214,19
Imelda,6728,75
Imelda,4643,136
Imelda,3977,53
Imelda,2896,81
Imelda,6467,135
Imelda,4376,118
Imelda,7044,100
Imelda,3352,104
Imelda,4951,74
Imelda,4815,55
Imelda,2907,78
Imelda,3946,70
Imelda,4979,19
Imelda,9329,151
Imelda,5391,87
Imelda,8737,75
Imelda,4019,19
Imelda,2433,23
Imelda,4001,22
Imelda,2768,43
Imelda,7519,66
Imelda,4146,39
Imelda,2742,19
Imelda,1696,44
Imelda,3980,72
Imelda,5456,34
Imelda,3060,27
Imelda,5652,28
Imelda,4178,66
Imelda,2779,120
Imelda,1161,66
Imelda,9725,118
Imelda,7238,73
Imelda,3828,53
Imelda,4438,56
Imelda,4982,60
Imelda,9966,89
Imelda,3637,23
Imelda,10258,57
Imelda,3165,34
Imelda,4374,26
Imelda,13121,132
Imelda,2224,134
Imelda,19893,163
Imelda,11985,233
Imelda,2379,99
Imelda,8255,160
Imelda,5030,58
Imelda,29605,191
Imelda,9990,224
Imelda,14796,274
Imelda,8639,98
Imelda,4,76
Imelda,519,266
Imelda,4552,100
Imelda,3569,23
Imelda,4822,77
Imelda,3452,51
Imelda,3074,165
Imelda,4139,56
Imelda,6341,181
Imelda,3607,17
Imelda,6686,65
Imelda,3889,19
Imelda,5075,153
Imelda,2121,92
Imelda,2385,33
Imelda,8535,80
Imelda,5531,44
Imelda,2131,15
Imelda,5104,29
Imelda,0,85
Imelda,19,89
Imelda,3917,34
Imelda,4225,37
Imelda,3432,10
Imelda,11682,134
Imelda,8221,265
Imelda,7374,45
Imelda,4300,31
Imelda,6755,88
Imelda,7372,85
Imelda,6695,90
Imelda,7188,79
Imelda,10687,106
Imelda,7515,81
Imelda,3834,72
Imelda,2400,43
Imelda,5933,94
Imelda,6716,119
Imelda,4144,146
Imelda,5225,135
Imelda,5623,81
Imelda,5020,91
Imelda,4055,44
Imelda,2448,60
Imelda,5013,45
Imelda,4465,42
Imelda,4932,65
Imelda,7230,93
Imelda,8233,87
Imelda,3888,107
Imelda,1510,13
Imelda,6032,118
Imelda,5096,139
Imelda,4982,93
Imelda,6382,92
Imelda,9697,199
Imelda,11899,208
Imelda,6617,99
Imelda,13198,93
Imelda,2985,116
Imelda,21863,266
Imelda,11872,184
Imelda,6921,192
Imelda,9742,194
Imelda,25820,144
Imelda,18766,207
Imelda,7977,72
Imelda,2335,94
Imelda,6610,40
Imelda,4986,49
Imelda,2609,28
Imelda,5062,90
Imelda,4412,67
Imelda,6521,88
Imelda,4849,43
Imelda,7889,65
Imelda,6800,38
Imelda,8355,104
Imelda,2334,32
Imelda,3792,33
Imelda,5017,56
Imelda,10172,89
Imelda,5947,79
Imelda,2890,21
Imelda,2760,70
Imelda,5426,31
Imelda,3087,26
Imelda,4587,54
Imelda,6757,72
Imelda,11691,61
Imelda,4868,45
Imelda,4341,34
Imelda,7198,73
Imelda,4484,35
Imelda,8729,90
Imelda,4184,69
Imelda,5528,62
Imelda,3980,52
Imelda,4670,89
Imelda,5036,54
Imelda,1950,97
Imelda,3198,85
Imelda,5448,94
Imelda,2948,30
Imelda,2514,230
Imelda,7089,137
Imelda,7451,97
Imelda,4681,123
Imelda,1632,26
Imelda,5346,138
Imelda,5726,594
Imelda,8544,48
Imelda,2088,36
Imelda,1474,81
Imelda,4101,83
Imelda,8566,6
Imelda,6144,121
Imelda,2833,9
Imelda,5218,118
Imelda,7672,137
Imelda,3299,42
Imelda,5220,30
Imelda,3899,36
Imelda,6785,33
Imelda,4892,27
Imelda,3076,57
Imelda,3883,63
Imelda,3436,61
Imelda,17635,122
Imelda,1652,21
Imelda,4226,40
Imelda,3198,28
Imelda,2827,33
Imelda,2183,18
Imelda,7126,34
Imelda,5928,56
Imelda,7339,92
Imelda,8259,61
Imelda,5467,20
Imelda,5146,81
Imelda,1696,40
Imelda,2071,56
Imelda,1327,77
Imelda,98,304
Imelda,10997,110
Imelda,4601,71
Imelda,6194,62
Imelda,3228,26
Imelda,4583,54
Imelda,6467,49
Imelda,8987,77
Imelda,5129,169
Imelda,4551,40
Imelda,7333,97
Imelda,4663,55
Imelda,5945,72
Imelda,3736,59
Imelda,5127,65
Imelda,6680,40
Imelda,6780,73
Imelda,6472,86
Imelda,5383,96
Imelda,4866,40
Imelda,6613,49
Imelda,5295,4726
Imelda,4065,35
Imelda,2835,70
Imelda,3892,40
Imelda,2162,25
Imelda,1160,28
Imelda,3177,35
Imelda,5697,89
Imelda,1972,39
Imelda,6803,122
Imelda,2363,46
Imelda,2132,20
Imelda,4172,44
Imelda,1864,36
Imelda,9747,77
Imelda,7519,66
Imelda,8427,135
Imelda,6827,70
Imelda,8293,146
Imelda,3694,32
Imelda,2313,54
Imelda,2460,24
Imelda,2317,25
Imelda,2837,35
Imelda,4263,37
Imelda,2207,27
Imelda,8300,39
Imelda,4101,50
Imelda,7056,72
Imelda,12358,167
Imelda,5346,30
Imelda,4840,58
Imelda,7543,36
Imelda,2454,21
Imelda,3470,50
Imelda,2491,34
Imelda,4863,28
Imelda,9550,48
Imelda,7002,68
Imelda,8547,51
Imelda,4115,24
Imelda,10222,64
Imelda,11520,97
Imelda,8000,88
Imelda,4590,167
Imelda,5037,91
Imelda,6756,76
Imelda,3890,45
Imelda,4665,48
Imelda,4639,49
Imelda,16345,255
Imelda,13044,214
Imelda,6353,108
Imelda,15028,219
Imelda,6045,125
Imelda,17986,358
Imelda,4605,70
Imelda,9459,136
Imelda,9256,213
Imelda,4788,89
Imelda,2667,45
Imelda,6068,68
Imelda,7292,14
Imelda,5842,107
Imelda,16851,153
Imelda,14466,105
Imelda,15448,338
Imelda,8299,177
Imelda,10379,307
Imelda,3994,101
Imelda,5479,34
Imelda,3980,47
Imelda,5157,51
Imelda,6619,62
Imelda,1139,18
Imelda,9319,97
Imelda,5127,33
Imelda,5558,25
Imelda,3815,62
Imelda,11239,59
Imelda,7851,51
Imelda,9472,80
Imelda,4629,47
Imelda,3237,32
Imelda,6438,54
Imelda,2777,76
Imelda,3289,30
Imelda,9583,98
Imelda,2279,46
Imelda,6755,90
Imelda,4790,33
Imelda,2607,89
Imelda,4076,71
Imelda,7085,83
Imelda,7058,38
Imelda,12109,97
Imelda,4196,35
Imelda,2101,58
Imelda,4568,62
Imelda,7439,100
Imelda,2101,74
Imelda,3026,100
Imelda,12231,107
Imelda,15983,169
Imelda,8719,125
Imelda,6917,70
Imelda,15257,111
Imelda,1301,44
Imelda,7926,122
Imelda,6004,142
Imelda,7224,116
Imelda,5457,95
Imelda,5376,59
Imelda,3834,43
Imelda,4824,67
Imelda,5262,42
Imelda,4883,50
Imelda,7622,93
Imelda,4522,30
Imelda,4158,49
Imelda,4739,82
Imelda,4319,68
Imelda,5636,81
Imelda,11387,169
Imelda,5208,106
Imelda,3572,78
Imelda,4403,48
Imelda,4490,81
Imelda,11689,170
Imelda,1429,38
Imelda,4440,37
Imelda,3703,73
Imelda,3394,80
Imelda,5182,58
Imelda,3637,45
Imelda,2976,50
Imelda,3683,51
Imelda,3545,48
Imelda,2158,26
Imelda,2780,33
Imelda,3596,70
Imelda,3839,44
Imelda,4590,21
Imelda,6309,107
Imelda,5902,99
Imelda,2322,48
Imelda,9099,146
Imelda,10128,129
Imelda,6151,75
Imelda,5333,84
Imelda,9402,53
Imelda,4593,271
Imelda,3505,55
Imelda,10263,111
Imelda,7856,93
Imelda,10228,87
Imelda,5195,270
Imelda,7580,144
Imelda,9060,240
Imelda,9694,151
Imelda,11073,120
Imelda,5257,32
Imelda,7029,83
Imelda,5166,77
Imelda,1874,27
Imelda,2386,64
Imelda,6812,38
Imelda,5667,31
Imelda,5066,64
Imelda,3979,71
Imelda,4912,86
Imelda,5488,54
Imelda,5045,76
Imelda,10383,158
Imelda,41538,219
Imelda,14737,111
Imelda,5375,122
Imelda,3190,4
Imelda,10639,213
Imelda,4490,90
Imelda,3888,32
Imelda,1361,66
Imelda,5763,273
Imelda,1605,34
Imelda,6693,23
Imelda,2756,34
Imelda,4924,122
Imelda,11151,207
Imelda,3831,39
Imelda,3825,53
Imelda,5278,261
Imelda,6135,53
Imelda,4479,46
Imelda,7531,182
Imelda,6937,236
Imelda,5186,172
Imelda,3456,118
Imelda,5225,56
Imelda,6973,27
Imelda,6345,104
Imelda,12489,77
Imelda,4541,47
Imelda,8512,91
Imelda,5584,65
Imelda,4943,59
Imelda,5449,29
Imelda,17901,45
Imelda,7687,133
Imelda,3758,118
Imelda,5653,42
Imelda,3840,95
Imelda,6072,62
Imelda,3107,13
Imelda,4467,31
Imelda,3393,66
Imelda,5392,79
Imelda,3820,15
Imelda,3515,27
Imelda,7569,159
Imelda,9398,200
Imelda,6942,114
Imelda,5164,113
Imelda,12020,140
Imelda,11900,173
Imelda,5708,139
Imelda,6256,95
Imelda,11222,209
Imelda,5212,115
Imelda,10237,111
Imelda,3535,112
Imelda,4251,45
Imelda,5479,62
Imelda,5589,169
Imelda,4297,52
Imelda,10026,103
Imelda,4809,35
Imelda,3677,78
Imelda,3593,17
Imelda,3835,30
Imelda,6390,84
Imelda,3187,57
Imelda,3552,27
Imelda,2861,37
Imelda,4838,34
Imelda,6851,79
Imelda,5986,79
Imelda,3160,514
Imelda,7551,62
Imelda,6281,99
Imelda,9259,91
Imelda,3878,29
Imelda,3377,18
Imelda,5850,55
Imelda,4555,23
Imelda,4363,29
Imelda,3474,34
Imelda,2320,35
Imelda,4814,39
Imelda,3982,75
Imelda,7532,277
Imelda,3763,54
Imelda,8155,87
Imelda,5611,84
Imelda,1980,47
Imelda,11643,155
Imelda,7896,83
Imelda,3763,87
Imelda,2796,53
Imelda,7339,28
Imelda,4053,43
Imelda,5898,80
Imelda,11220,94
Imelda,5930,73
Imelda,3774,61
Imelda,4629,41
Imelda,4170,30
Imelda,8307,30
Imelda,975,35
Imelda,4648,55
Imelda,7052,124
Imelda,2316,39
Imelda,3004,33
Imelda,5692,59
Imelda,6394,68
Imelda,5497,191
Imelda,3325,43
Imelda,3399,32
Imelda,2175,40
Imelda,6064,103
Imelda,3122,51
Imelda,5548,73
Imelda,3995,33
Imelda,6679,47
Imelda,5846,69
Imelda,4240,24
Imelda,4081,47
Imelda,2301,71
Imelda,4804,119
Imelda,4191,45
Imelda,6175,107
Imelda,5124,77
Imelda,7196,87
Imelda,7680,136
Imelda,3323,22
Imelda,2483,47
Imelda,5483,65
Imelda,6390,58
Imelda,4072,55
Imelda,2563,24
Imelda,2454,49
Imelda,8067,93
Imelda,4113,168
Imelda,3168,86
Imelda,5278,61
Imelda,11346,146
Imelda,8858,104
Imelda,13814,194
Imelda,8854,167
Imelda,8698,88
Imelda,1845,28
Imelda,5556,84
Imelda,2128,39
Imelda,2658,36
Imelda,9366,41
Imelda,7081,78
Imelda,11144,115
Imelda,9183,107
Imelda,1319,36
Imelda,9717,24
Imelda,5110,50
Imelda,2344,35
Imelda,3733,34
Imelda,3113,30
Imelda,6034,78
Imelda,5399,43
Imelda,2927,80
Imelda,13024,146
Imelda,2709,103
Imelda,8331,125
Imelda,7385,80
Imelda,4197,31
Imelda,3119,50
Imelda,4824,56
Imelda,4081,38
Imelda,11090,119
Imelda,3023,75
Imelda,5790,52
Imelda,4911,51
Imelda,2049,45
Imelda,6492,57
Imelda,4564,62
Imelda,3180,44
Imelda,5838,60
Imelda,4387,84
Imelda,5259,68
Imelda,4197,69
Imelda,3503,65
Imelda,5104,68
Imelda,4814,108
Imelda,5177,89
Imelda,6587,73
Imelda,9239,76
Imelda,7577,82
Imelda,9789,246
Imelda,5706,82
Imelda,3266,58
Imelda,6268,782
Imelda,4846,165
Imelda,1950,64
Imelda,3385,52
Imelda,5787,26
Imelda,4940,18
Imelda,4269,29
Imelda,5593,34
Imelda,8242,40
Imelda,1656,39
Imelda,8058,59
Imelda,5349,58
Imelda,5399,113
Imelda,0,24
Imelda,4110,72
Imelda,3917,40
Imelda,3360,182
Imelda,3476,51
Imelda,22332,428
Imelda,5048,112
Imelda,8360,243
Imelda,6046,208
Imelda,17436,141
Imelda,5890,109
Imelda,7349,70
Imelda,5932,95
Imelda,4288,99
Imelda,5072,38
Imelda,5084,108
Imelda,3118,46
Imelda,5535,53
Imelda,4685,48
Imelda,593,8
Imelda,5992,35
Imelda,4165,43
Imelda,5807,13
Imelda,5979,38
Imelda,5073,55
Imelda,8429,220
Imelda,6613,68
Imelda,4308,94
Imelda,9676,121
Imelda,15277,246
Imelda,7918,107
Imelda,12040,180
Imelda,3124,157
Imelda,3938,29
Imelda,8690,135
Imelda,6149,182
Imelda,1155,94
Imelda,8059,108
Imelda,3316,37
Imelda,3876,98
Imelda,5036,89
Imelda,7289,160
Imelda,4969,37
Imelda,5807,157
Imelda,2527,44
Imelda,4152,24
Imelda,3352,23
Imelda,4845,49
Imelda,7878,74
Imelda,2053,42
Imelda,5900,50
Imelda,1576,46
Imelda,5354,133
Imelda,6419,34
Imelda,2599,24
Imelda,4561,61
Imelda,138,21
Imelda,2214,190
Imelda,8592,129
Imelda,2525,18
Imelda,2642,22
Imelda,1919,47
Imelda,3594,37
Imelda,5801,43
Imelda,2749,23
Imelda,5518,43
Imelda,6579,51
Imelda,9030,81
Imelda,6236,57
Imelda,4452,34
Imelda,6731,150
Imelda,5576,44
Imelda,4618,86
Imelda,3298,19
Imelda,4487,62
Imelda,7583,73
Imelda,4345,266
Imelda,7167,100
Imelda,4556,63
Imelda,2096,32
Imelda,3518,33
Imelda,1815,0
Imelda,12498,30
Imelda,5021,5
Imelda,7351,96
Imelda,5000,32
Imelda,4628,35
Imelda,2842,47
Imelda,1740,29
Imelda,5293,64
Imelda,2024,34
Imelda,6934,74
Imelda,6917,77
Imelda,5642,75
Imelda,3335,29
Imelda,6326,43
Imelda,4838,14
Imelda,7511,29
Imelda,6501,52
Imelda,4501,31
Imelda,4438,65
Imelda,6346,60
Imelda,5288,90
Imelda,4968,52
Imelda,4194,29
Imelda,3319,73
Imelda,4803,60
Imelda,5953,35
Imelda,5947,53
Imelda,3744,56
Imelda,7136,134
Imelda,5529,114
Imelda,4455,42
Imelda,2620,26
Imelda,5334,65
Imelda,4505,72
Imelda,4639,22
Imelda,6490,93
Imelda,4572,39
Imelda,4401,55
Imelda,10647,113
Imelda,3001,73
Imelda,6946,76
Imelda,4030,55
Imelda,2535,54
Imelda,2867,34
Imelda,5050,152
Imelda,5924,70
Imelda,4968,57
Imelda,5135,114
Imelda,3714,24
Imelda,2689,763
Imelda,2313,8
Imelda,2956,43
Imelda,4613,113
Imelda,2257,101
Imelda,3669,68
Imelda,3119,27
Imelda,3688,80
Imelda,7134,114
Imelda,1506,120
Imelda,1931,5
Imelda,2743,44
Imelda,6663,78
Imelda,5045,78
Imelda,5453,60
Imelda,2024,32
Imelda,4974,94
Imelda,4284,51
Imelda,4467,65
Imelda,5946,72
Imelda,3508,38
Imelda,5762,49
Imelda,6928,64
Imelda,3612,61
Imelda,2893,25
Imelda,8186,86
Imelda,4559,47
Imelda,3995,42
Imelda,5692,38
Imelda,1920,20
Imelda,2295,49
Imelda,1949,4
Imelda,1937,14
Imelda,1355,65
Imelda,6046,73
Imelda,5072,14
Imelda,5106,28
Imelda,3430,32
Imelda,4019,38
Imelda,4822,19
Imelda,1199,18
Imelda,7291,37
Imelda,3872,44
Imelda,5824,27
Imelda,5544,67
Imelda,3808,26
Imelda,6815,61
Imelda,709,94
Imelda,6795,102
Imelda,6920,106
Imelda,9965,76
Imelda,7054,128
Imelda,6875,158
Imelda,5535,38
Imelda,7487,94
Imelda,6051,101
Imelda,9780,150
Imelda,1972,19
Imelda,6538,112
Imelda,4593,52
Imelda,4063,70
Imelda,3226,42
Imelda,4127,35
Imelda,5438,37
Imelda,5251,134
Imelda,4449,126
Imelda,5726,21
Imelda,3760,207
Imelda,5419,79
Imelda,7832,187
Imelda,5165,33
Imelda,4154,29
Imelda,2987,69
Imelda,6178,132
Imelda,8514,69
Imelda,6007,62
Imelda,6190,22
Imelda,2732,32
Imelda,4082,49
Imelda,6165,35
Imelda,6070,55
Imelda,8254,130
Imelda,2658,17
Imelda,7410,426
Imelda,6631,32
Imelda,1420,72
Imelda,3315,94
Imelda,4498,46
Imelda,3826,86
Imelda,3827,26
Imelda,2181,27
Imelda,5778,52
Imelda,2060,29
Imelda,2105,89
Imelda,1877,35
Imelda,2095,16
Imelda,2251,26
Imelda,3720,23
Imelda,2324,47
Imelda,5873,74
Imelda,1914,62
Imelda,3407,43
Imelda,1833,39
Imelda,7229,26
Imelda,5606,40
Imelda,2374,49
Imelda,4993,47
Imelda,6766,132
Imelda,2993,46
Imelda,10118,76
Imelda,5540,61
Imelda,2822,66
Imelda,8646,165
Imelda,2344,46
Imelda,3766,45
Imelda,3111,117
Imelda,4083,23
Imelda,1776,35
Imelda,1650,8
Imelda,194,46
Imelda,0,1
Imelda,5321,63
Imelda,6676,50
Imelda,5713,89
Imelda,4337,95
Imelda,6061,208
Imelda,6330,45
Imelda,4314,101
Imelda,5581,91
Imelda,7391,66
Imelda,2339,35
Imelda,11269,181
Imelda,6264,154
Imelda,10275,174
Imelda,14140,315
Imelda,2453,31
Imelda,5676,96
Imelda,2949,62
Imelda,5159,127
Imelda,6721,83
Imelda,4146,36
Imelda,8796,103
Imelda,8608,75
Imelda,0,0
Imelda,3535,16
Imelda,7878,24
Imelda,2181,51
Imelda,5898,87
Imelda,0,2
Imelda,4301,246
Imelda,4530,77
Imelda,3580,120
Imelda,5837,94
Imelda,8403,181
Imelda,27588,342
Imelda,2001,33
Imelda,3952,40
Imelda,4022,31
Imelda,3184,60
Imelda,2529,71
Imelda,4366,34
Imelda,4947,113
Imelda,2193,802
Imelda,1814,137
Imelda,4909,52
Imelda,5785,72
Imelda,4206,31
Imelda,2760,48
Imelda,1893,95
Imelda,7329,93
Imelda,7440,138
Imelda,1995,126
Imelda,3590,19
Imelda,4900,56
Imelda,6805,65
Imelda,4811,41
Imelda,4899,75
Imelda,2425,35
Imelda,5447,53
Imelda,3540,23
Imelda,4155,44
Imelda,7173,45
Imelda,5433,44
Imelda,11024,124
Imelda,10255,88
Imelda,5743,70
Imelda,8851,60
Imelda,4915,45
Imelda,1912,37
Imelda,2056,11
Imelda,8469,87
Imelda,1319,58
Imelda,2574,66
Imelda,2660,27
Imelda,4391,55
Imelda,3513,101
Imelda,3219,68
Imelda,6596,134
Imelda,2360,83
Imelda,7673,171
Imelda,7579,178
Imelda,18826,262
Imelda,5401,164
Imelda,4296,112
Imelda,10237,4
Imelda,927,39
Imelda,10698,96
Imelda,4752,153
Imelda,3446,105
Imelda,2858,41
Imelda,4998,31
Imelda,3933,121
Imelda,841,62
Imelda,2514,28
Imelda,3231,63
Imelda,2704,49
Imelda,3862,72
Imelda,2444,26
Imelda,5190,61
Imelda,5758,45
Imelda,4302,37
Imelda,1469,15
Imelda,2267,43
Imelda,1639,36
Imelda,4199,17
Imelda,6059,73
Imelda,4915,57
Imelda,2825,57
Imelda,2774,54
Imelda,3070,8
Imelda,3211,82
Imelda,2983,32
Imelda,5120,25
Imelda,6148,42
